"funs","pkgs","relative_paths","absolute_paths"
"group_by","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"summarise","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"mean","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"ggplot","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"data.frame","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"paste0","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"round","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"facet_grid","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_x_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_y_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"coord_cartesian","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"labs","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"str_wrap","stringr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"theme","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"unit","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"select","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"group_by","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"summarise","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"mean","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"ggplot","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"data.frame","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"paste0","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"round","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"facet_grid","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_x_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_y_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"coord_cartesian","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"labs","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"theme","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"unit","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"select","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"group_by","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"summarise","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"mean","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"ungroup","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"mutate","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"factor","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"mutate","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"paste0","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"round","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"ggplot","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"data.frame","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"sqrt","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"geom_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"aes","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"facet_wrap","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_x_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"scale_y_continuous","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"c","base","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"coord_cartesian","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"labs","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"theme","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_rect","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"unit","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_text","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"element_blank","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"margin","ggplot","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"transition_manual","(unknown)","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"anim_save","(unknown)","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"select","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
"group_by","dplyr","2023/2023-01-17/20230117.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-01-17/20230117.R"
